Date,0,1,2,3
1950-07-02,3835,15036,23345,214
1950-07-03,3836,9680,4598,7154
1950-07-04,3837,29254,23216,15678
1950-07-05,3838,16985,26242,23938
1950-07-06,3839,497,11603,26253
1950-07-07,3840,12697,18998,22711
1950-07-08,3841,18542,5241,18999
1950-07-09,3842,10266,20826,7495
1950-07-10,3843,10935,29136,10052
1950-07-11,3844,21924,14953,15349
1950-07-12,3845,4241,12064,24847
1950-07-13,3846,12034,14621,8382
1950-07-14,3847,4943,25579,18640
1950-07-15,3848,6224,1291,17302
1950-07-16,3849,2937,12341,18123
1950-07-17,3850,12342,3424,18490
1950-07-18,3851,1172,21047,25491
1950-07-19,3852,29571,19375,7078
1950-07-20,3853,17458,5345,12771
1950-07-21,3854,29604,932,10977
1950-07-22,3855,11709,12760,7095
1950-07-23,3856,12409,17553,5682
1950-07-24,3857,2853,22271,19745
1950-07-25,3858,12046,10677,8698
1950-07-26,3859,28301,20829,12798
1950-07-27,3860,2430,16065,12778
1950-07-28,3861,23006,20388,25440
1950-07-29,3862,1914,14180,15182
1950-07-30,3863,13479,18047,8489
1950-07-31,3864,6299,6283,10803
1950-08-01,3865,7482,9021,23643
1950-08-02,3866,23216,11603,8260
1950-08-03,3867,19724,22281,1829
1950-08-04,3868,10595,25265,29921
1950-08-05,3869,24840,25570,16074
1950-08-06,3870,12757,27398,24841
1950-08-07,3871,27399,3475,6032
1950-08-08,3872,22651,24478,8255
1950-08-09,3873,27766,25940,5334
1950-08-10,3874,12792,7161,22257
1950-08-11,3875,12793,28102,19002
1950-08-12,3876,6402,26277,28103
1950-08-13,3877,26643,29231,10938
1950-08-14,3878,10939,23023,16083
1950-08-15,3879,19371,2053,20375
1950-08-16,3880,14624,11184,12494
1950-08-17,3881,10881,17669,26374
1950-08-18,3882,24030,19162,14899
1950-08-19,3883,14065,14515,17809
1950-08-20,3884,2635,2484,2849
1950-08-21,3885,25952,10247,16151
1950-08-22,3886,19286,28144,22269
1950-08-23,3887,16092,10065,10249
1950-08-24,3888,12076,15331,9640
1950-08-25,3889,21938,1332,9003
1950-08-26,3890,7877,12078,6416
1950-08-27,3891,1334,28849,10534
1950-08-28,3892,28850,20845,5718
1950-08-29,3893,22215,23191,17893
1950-08-30,3894,3558,3919,24135
1950-08-31,3895,15739,27579,22103
1950-09-01,3896,7574,20857,22315
1950-09-02,3897,15160,9561,9612
1950-09-03,3898,28582,21277,3229
1950-09-04,3899,25235,2454,345
1950-09-05,3900,13716,23932,30021
1950-09-06,3901,27232,16748,27829
1950-09-07,3902,7458,24039,6862
1950-09-08,3903,29622,17591,27800
1950-09-09,3904,22700,22321,12096
1950-09-10,3905,18823,5062,20566
1950-09-11,3906,14650,8654,13616
1950-09-12,3907,28438,2446,10634
1950-09-13,3908,8138,3543,28166
1950-09-14,3909,4913,23327,24423
1950-09-15,3910,19463,18519,18306
1950-09-16,3911,23209,13571,20404
1950-09-17,3912,4643,14564,7777
1950-09-18,3913,534,25614,14930
1950-09-19,3914,17427,18218,8570
1950-09-20,3915,14659,17946,21964
1950-09-21,3916,10339,17278,17947
1950-09-22,3917,6253,16378,15894
1950-09-23,3918,13181,12504,25395
1950-09-24,3919,4676,24135,16471
1950-09-25,3920,23783,22364,27303
1950-09-26,3921,14938,25025,28660
1950-09-27,3922,21971,19779,2461
1950-09-28,3923,9402,13115,17954
1950-09-29,3924,10498,22550,16190
1950-09-30,3925,10499,7120,3560
1950-10-01,3926,21822,22340,7883
1950-10-02,3927,27394,28458,9710
1950-10-03,3928,2462,12608,10641
1950-10-04,3929,18798,16261,2613
1950-10-05,3930,26089,1739,12422
1950-10-06,3931,14157,15405,17962
1950-10-07,3932,16198,13854,22924
1950-10-08,3933,12335,13303,20637
1950-10-09,3934,708,11818,9048
1950-10-10,3935,7680,2839,17387
1950-10-11,3936,26027,25624,8436
1950-10-12,3937,7529,12763,24494
1950-10-13,3938,8382,11761,17604
1950-10-14,3939,18548,10970,9569
1950-10-15,3940,21685,4305,3210
1950-10-16,3941,24455,927,8689
1950-10-17,3942,8690,24090,13499
1950-10-18,3943,19412,21029,23448
1950-10-19,3944,4736,19556,4635
1950-10-20,3945,6714,18768,16259
1950-10-21,3946,7709,10686,11135
1950-10-22,3947,10687,2153,27424
1950-10-23,3948,19167,15149,357
1950-10-24,3949,358,15423,28633
1950-10-25,3950,9855,11877,18863
1950-10-26,3951,15060,14330,23553
1950-10-27,3952,604,27937,21178
1950-10-28,3953,9948,28211,13663
1950-10-29,3954,9433,24560,4685
1950-10-30,3955,16252,20969,24561
1950-10-31,3956,13756,16312,1612
1950-11-01,3957,15797,6665,15066
1950-11-02,3958,29836,14443,5889
1950-11-03,3959,9801,8442,16646
1950-11-04,3960,19539,15440,1000
1950-11-05,3961,9897,4440,14447
1950-11-06,3962,42,19857,11515
1950-11-07,3963,2245,22848,20199
1950-11-08,3964,9497,14436,8073
1950-11-09,3965,27644,19608,7359
1950-11-10,3966,19774,26868,7257
1950-11-11,3967,27434,28437,527
1950-11-12,3968,26186,15185,2237
1950-11-13,3969,8503,22169,2447
1950-11-14,3970,4852,11944,9084
1950-11-15,3971,19249,9236,2296
1950-11-16,3972,12160,25308,2876
1950-11-17,3973,11947,18004,29478
1950-11-18,3974,5435,5070,14504
1950-11-19,3975,7339,3330,1878
1950-11-20,3976,23259,5155,14087
1950-11-21,3977,325,21661,16394
1950-11-22,3978,29636,10644,11423
1950-11-23,3979,29698,22697,19257
1950-11-24,3980,26198,16550,26412
1950-11-25,3981,5442,694,2885
1950-11-26,3982,26858,6879,29430
1950-11-27,3983,10716,20126,2110
1950-11-28,3984,17725,8710,24532
1950-11-29,3985,12247,20287,18087
1950-11-30,3986,19919,12248,18819
1950-12-01,3987,8432,5527,12197
1950-12-02,3988,11511,12976,8049
1950-12-03,3989,1505,25378,14811
1950-12-04,3990,1158,21033,19938
1950-12-05,3991,15190,8891,18112
1950-12-06,3992,3304,28591,24706
1950-12-07,3993,25360,10386,15558
1950-12-08,3994,1849,23495,5129
1950-12-09,3995,13491,11016,23049
1950-12-10,3996,23201,12521,14422
1950-12-11,3997,12550,27890,3206
1950-12-12,3998,25273,16921,11783
1950-12-13,3999,24270,25852,29749
1950-12-14,4000,24885,19439,15180
1950-12-15,4001,13316,13954,26007
1950-12-16,4002,24948,29127,24881
1950-12-17,4003,19130,24548,9794
1950-12-18,4004,9896,13966,1376
1950-12-19,4005,25032,9530,18463
1950-12-20,4006,3616,25602,25766
1950-12-21,4007,20685,19100,26858
1950-12-22,4008,20686,2394,21723
1950-12-23,4009,1757,26745,5470
1950-12-24,4010,15881,21289,25395
1950-12-25,4011,28725,24251,2581
1950-12-26,4012,11469,1241,15152
1950-12-27,4013,26019,1151,24989
1950-12-28,4014,16385,6865,20964
1950-12-29,4015,27116,29400,8033
1950-12-30,4016,16973,19143,13615
1950-12-31,4017,12874,5782,16618
1951-01-01,4018,28701,11511,15228
1951-01-02,4019,17282,787,56
1951-01-03,4020,28643,488,2771
1951-01-04,4021,23712,25357,28918
1951-01-05,4022,3351,12940,23897
1951-01-06,4023,25114,23137,11540
1951-01-07,4024,10720,7432,5520
1951-01-08,4025,10721,25695,18025
1951-01-09,4026,20583,21344,3661
1951-01-10,4027,26777,6913,21017
1951-01-11,4028,25729,20981,19214
1951-01-12,4029,1517,28218,25315
1951-01-13,4030,26509,1860,11878
1951-01-14,4031,10240,5527,10423
1951-01-15,4032,19889,23177,24180
1951-01-16,4033,19890,29081,14381
1951-01-17,4034,5464,10365,20289
1951-01-18,4035,24244,21322,10821
1951-01-19,4036,18036,25007,3640
1951-01-20,4037,6229,4462,3580
1951-01-21,4038,29784,14021,22481
1951-01-22,4039,19225,28356,17248
1951-01-23,4040,13658,16304,25376
1951-01-24,4041,26077,8332,6567
1951-01-25,4042,6203,7329,6933
1951-01-26,4043,23522,29091,10739
1951-01-27,4044,14077,10416,4054
1951-01-28,4045,16005,23736,10084
1951-01-29,4046,28676,23237,25042
1951-01-30,4047,15889,22487,6989
1951-01-31,4048,786,16918,20278
1951-02-01,4049,6354,29052,23989
1951-02-02,4050,20923,8818,3596
1951-02-03,4051,21009,7702,19562
1951-02-04,4052,2966,19415,14310
1951-02-05,4053,5900,27599,21011
1951-02-06,4054,4044,5783,13710
1951-02-07,4055,12239,6251,3026
1951-02-08,4056,16268,14806,12969
1951-02-09,4057,11520,1513,6620
1951-02-10,4058,4781,24298,6613
1951-02-11,4059,27582,4797,21739
1951-02-12,4060,9226,1090,22116
1951-02-13,4061,20334,4136,18469
1951-02-14,4062,25386,2964,20342
1951-02-15,4063,518,12154,8393
1951-02-16,4064,15544,25032,18463
1951-02-17,4065,23930,11493,16622
1951-02-18,4066,8081,12609,27944
1951-02-19,4067,28309,22480,20288
1951-02-20,4068,10418,17410,14494
1951-02-21,4069,6477,15980,9531
1951-02-22,4070,23950,5526,27223
1951-02-23,4071,26096,14453,18820
1951-02-24,4072,19930,6988,5208
1951-02-25,4073,13745,10861,14533
1951-02-26,4074,22438,18822,15514
1951-02-27,4075,3706,7337,18460
1951-02-28,4076,29351,8774,12982
1951-03-01,4077,21396,14001,15978
1951-03-02,4078,24319,21306,16497
1951-03-03,4079,1584,5601,853
1951-03-04,4080,27243,16195,10595
1951-03-05,4081,18022,27550,12634
1951-03-06,4082,28401,14402,24110
1951-03-07,4083,64,391,21371
1951-03-08,4084,24173,9504,18787
1951-03-09,4085,27370,20065,12061
1951-03-10,4086,13584,2474,13676
1951-03-11,4087,20736,2626,26519
1951-03-12,4088,21012,9186,15456
1951-03-13,4089,5246,2204,29749
1951-03-14,4090,2478,18457,11886
1951-03-15,4091,15872,21044,11336
1951-03-16,4092,19160,3303,19525
1951-03-17,4093,21082,9528,24577
1951-03-18,4094,15068,26861,17463
1951-03-19,4095,27533,11128,14474
1951-03-20,4096,7537,10368,11829
1951-03-21,4097,8025,15481,9364
1951-03-22,4098,15573,8422,19896
1951-03-23,4099,17035,19226,19805
1951-03-24,4100,2633,6626,419
1951-03-25,4101,15729,10404,663
1951-03-26,4102,21055,24708,26169
1951-03-27,4103,10406,1456,8335
1951-03-28,4104,13023,28668,9128
1951-03-29,4105,10907,20356,29124
1951-03-30,4106,8338,1125,23922
1951-03-31,4107,26235,11779,26480
1951-04-01,4108,28001,1190,8712
1951-04-02,4109,23833,12876,11201
1951-04-03,4110,17625,15007,27426
1951-04-04,4111,16681,23946,5891
1951-04-05,4112,11585,5935,96
1951-04-06,4113,269,3044,2232
1951-04-07,4114,14067,22837,29126
1951-04-08,4115,23109,463,18569
1951-04-09,4116,28740,10174,8865
1951-04-10,4117,16641,15908,17726
1951-04-11,4118,17030,25453,26034
1951-04-12,4119,16859,13335,23193
1951-04-13,4120,21764,9612,16995
1951-04-14,4121,21431,12735,18879
1951-04-15,4122,24905,27691,13237
1951-04-16,4123,3705,5775,16181
1951-04-17,4124,29843,17274,16178
1951-04-18,4125,17275,12009,9392
1951-04-19,4126,23584,25315,25402
1951-04-20,4127,4067,21007,12598
1951-04-21,4128,13715,20279,5513
1951-04-22,4129,22331,23274,29848
1951-04-23,4130,28968,29910,15970
1951-04-24,4131,28969,20719,17797
1951-04-25,4132,3037,30049,16326
1951-04-26,4133,8151,23618,29436
1951-04-27,4134,27663,4195,28675
1951-04-28,4135,29489,28820,9979
1951-04-29,4136,4061,7056,20334
1951-04-30,4137,14791,25120,13358
1951-05-01,4138,11961,24602,27234
1951-05-02,4139,20515,24441,5296
1951-05-03,4140,19055,15037,2608
1951-05-04,4141,12096,10901,9762
1951-05-05,4142,22344,4812,23287
1951-05-06,4143,12941,856,21615
1951-05-07,4144,2595,26473,6751
1951-05-08,4145,3507,5241,2107
1951-05-09,4146,22926,4207,5668
1951-05-10,4147,10389,13645,10813
1951-05-11,4148,19640,18059,24140
1951-05-12,4149,24390,13068,4760
1951-05-13,4150,12338,21714,26005
1951-05-14,4151,26797,13435,9783
1951-05-15,4152,8170,6770,4518
1951-05-16,4153,3423,20011,14532
1951-05-17,4154,137,13803,7442
1951-05-18,4155,22317,9610,17791
1951-05-19,4156,7870,29237,22205
1951-05-20,4157,3488,13502,24124
1951-05-21,4158,28782,11677,29239
1951-05-22,4159,24826,5712,23000
1951-05-23,4160,16730,11344,16985
1951-05-24,4161,12775,6810,601
1951-05-25,4162,222,977,28908
1951-05-26,4163,13600,13143,9734
1951-05-27,4164,29518,12352,18287
1951-05-28,4165,25197,29884,513
1951-05-29,4166,14241,9007,5201
1951-05-30,4167,8489,9184,9554
1951-05-31,4168,5629,23739,7821
1951-06-01,4169,7030,91,1247
1951-06-02,4170,9953,8553,28733
1951-06-03,4171,28064,5420,9954
1951-06-04,4172,13990,12602,6517
1951-06-05,4173,22161,2597,8285
1951-06-06,4174,22162,3748,5574
1951-06-07,4175,22486,14817,17213
1951-06-08,4176,5385,22748,893
1951-06-09,4177,29905,14147,13571
1951-06-10,4178,16018,29897,28741
1951-06-11,4179,22685,7101,8136
1951-06-12,4180,7905,18660,13923
1951-06-13,4181,18517,5734,10301
1951-06-14,4182,19462,23327,22231
1951-06-15,4183,28746,896,16327
1951-06-16,4184,255,13697,10105
1951-06-17,4185,13196,19251,7107
1951-06-18,4186,3456,11278,20136
1951-06-19,4187,14870,11279,7048
1951-06-20,4188,28538,6472,14202
1951-06-21,4189,29482,17064,24217
1951-06-22,4190,6017,28448,17065
1951-06-23,4191,13049,28084,12683
1951-06-24,4192,16336,20780,9671
1951-06-25,4193,9672,24007,16033
1951-06-26,4194,26200,11286,6021
1951-06-27,4195,4561,5291,16492
1951-06-28,4196,20784,5657,13054
1951-06-29,4197,20785,9311,7485
1951-06-30,4198,11290,2737,29917
1951-07-01,4199,13726,10504,4607
1951-07-02,4200,19631,6058,13576
1951-07-03,4201,13728,1279,21824
1951-07-04,4202,10960,24686,124
1951-07-05,4203,28127,278,10565
1951-07-06,4204,20093,4296,26271
1951-07-07,4205,12393,24842,28860
1951-07-08,4206,24843,5667,17811
1951-07-09,4207,22926,4146,24844
1951-07-10,4208,29228,860,14891
1951-07-11,4209,11606,1592,12397
1951-07-12,4210,13859,4941,9324
1951-07-13,4211,26278,26643,27466
1951-07-14,4212,9326,27740,12400
1951-07-15,4213,4975,18244,5036
1951-07-16,4214,5310,10972,21198
1951-07-17,4215,28870,14229,4977
1951-07-18,4216,26801,1752,2056
1951-07-19,4217,25553,10579,10921
1951-07-20,4218,26316,4249,25585
1951-07-21,4219,21569,16820,3489
1951-07-22,4220,26591,11921,26014
1951-07-23,4221,15269,23001,18496
1951-07-24,4222,27050,25206,13698
1951-07-25,4223,15363,20477,28512
1951-07-26,4224,15730,20478,13174
1951-07-27,4225,6660,13509,17922
1951-07-28,4226,26331,27388,20855
1951-07-29,4227,24499,7911,29216
1951-07-30,4228,20451,13755,22673
1951-07-31,4229,4595,3530,17530
1951-08-01,4230,5752,4565,21883
1951-08-02,4231,11962,14518,3774
1951-08-03,4232,28094,20789,16802
1951-08-04,4233,22616,21917,12025
1951-08-05,4234,13944,2834,7948
1951-08-06,4235,3140,26636,25998
1951-08-07,4236,14949,12028,949
1951-08-08,4237,29956,8224,4603
1951-08-09,4238,4512,19670,29957
1951-08-10,4239,921,17448,3297
1951-08-11,4240,6023,6030,18956
1951-08-12,4241,3845,24847,3207
1951-08-13,4242,22625,29200,26217
1951-08-14,4243,22626,11701,20162
1951-08-15,4244,11763,28045,25184
1951-08-16,4245,22994,21198,13863
1951-08-17,4246,9360,14594,9725
1951-08-18,4247,21566,25736,25583
1951-08-19,4248,19740,9727,8539
1951-08-20,4249,28842,4218,10672
1951-08-21,4250,10612,28843,23729
1951-08-22,4251,22361,22665,28844
1951-08-23,4252,508,18557,16245
1951-08-24,4253,3492,25955,16792
1951-08-25,4254,4954,4315,237
1951-08-26,4255,11194,21574,12808
1951-08-27,4256,21848,15334,21636
1951-08-28,4257,7545,7179,28484
1951-08-29,4258,940,7819,7758
1951-08-30,4259,3072,19386,23465
1951-08-31,4260,7090,10956,13148
1951-09-01,4261,21530,7095,12760
1951-09-02,4262,11628,12358,8280
1951-09-03,4263,4537,884,1980
1951-09-04,4264,27061,13456,21217
1951-09-05,4265,7457,22222,23045
1951-09-06,4266,19758,19301,2805
1951-09-07,4267,23685,21586,9381
1951-09-08,4268,7556,21587,13095
1951-09-09,4269,5212,2808,17478
1951-09-10,4270,16322,2027,25927
1951-09-11,4271,9962,28011,23263
1951-09-12,4272,19852,28004,2500
1951-09-13,4273,6677,21226,11000
1951-09-14,4274,19556,3368,6998
1951-09-15,4275,11641,17119,623
1951-09-16,4276,21076,20407,10546
1951-09-17,4277,15995,24184,27181
1951-09-18,4278,11005,8569,4644
1951-09-19,4279,24001,535,25311
1951-09-20,4280,15297,1266,7476
1951-09-21,4281,23061,7203,11008
1951-09-22,4282,27631,3080,9529
1951-09-23,4283,1939,2518,27446
1951-09-24,4284,27447,7937,7206
1951-09-25,4285,12746,115,26625
1951-09-26,4286,11378,7208,3099
1951-09-27,4287,16857,21879,15974
1951-09-28,4288,17073,13705,22318
1951-09-29,4289,180,16190,15398
1951-09-30,4290,28183,12843,7851
1951-10-01,4291,9678,9040,2312
1951-10-02,4292,7641,15401,1522
1951-10-03,4293,18476,488,5540
1951-10-04,4294,20609,27943,12264
1951-10-05,4295,21553,24383,7522
1951-10-06,4296,5665,20519,19270
1951-10-07,4297,5758,6275,20247
1951-10-08,4298,17599,27214,22806
1951-10-09,4299,20157,24997,1377
1951-10-10,4300,28924,24175,7709
1951-10-11,4301,25180,20159,12854
1951-10-12,4302,6129,19641,7802
1951-10-13,4303,924,13495,12856
1951-10-14,4304,13861,4578,28105
1951-10-15,4305,21685,3940,1596
1951-10-16,4306,1597,21167,13164
1951-10-17,4307,10577,1020,12434
1951-10-18,4308,624,5727,2959
1951-10-19,4309,15145,11888,15912
1951-10-20,4310,10399,11129,24337
1951-10-21,4311,27839,23972,4585
1951-10-22,4312,9164,28332,19836
1951-10-23,4313,311,10708,9439
1951-10-24,4314,7967,23,25377
1951-10-25,4315,27478,237,4254
1951-10-26,4316,29882,26383,7877
1951-10-27,4317,13905,25196,20479
1951-10-28,4318,176,12565,772
1951-10-29,4319,27908,23921,12234
1951-10-30,4320,8855,20543,24561
1951-10-31,4321,8502,20277,18925
1951-11-01,4322,17355,19907,17114
1951-11-02,4323,15068,8094,16566
1951-11-03,4324,28582,21277,4629
1951-11-04,4325,20856,25770,17648
1951-11-05,4326,8083,18107,7718
1951-11-06,4327,18141,3730,14033
1951-11-07,4328,17304,16165,3698
1951-11-08,4329,27492,23260,26396
1951-11-09,4330,20570,3962,25391
1951-11-10,4331,10314,22844,7282
1951-11-11,4332,17268,19094,28011
1951-11-12,4333,9226,28012,9185
1951-11-13,4334,5901,22465,24661
1951-11-14,4335,9449,13193,2448
1951-11-15,4336,4702,19463,16845
1951-11-16,4337,2960,5528,25501
1951-11-17,4338,3976,829,23259
1951-11-18,4339,7627,28597,3609
1951-11-19,4340,24520,29115,13259
1951-11-20,4341,8510,27869,5802
1951-11-21,4342,111,5803,1206
1951-11-22,4343,23471,6655,19928
1951-11-23,4344,8727,1873,19988
1951-11-24,4345,7572,13780,5745
1951-11-25,4346,9544,9522,27509
1951-11-26,4347,22895,11387,11881
1951-11-27,4348,22806,11840,2953
1951-11-28,4349,3984,13700,26120
1951-11-29,4350,10651,7577,26417
1951-11-30,4351,7639,24226,21304
1951-12-01,4352,14762,5114,5813
1951-12-02,4353,3289,9922,22798
1951-12-03,4354,10780,11075,25302
1951-12-04,4355,5451,15464,9194
1951-12-05,4356,22071,29070,11965
1951-12-06,4357,18113,19150,15540
1951-12-07,4358,8162,9684,24303
1951-12-08,4359,15103,14524,17446
1951-12-09,4360,19426,7799,11452
1951-12-10,4361,24967,28193,375
1951-12-11,4362,18332,14315,9872
1951-12-12,4363,15138,18699,23873
1951-12-13,4364,5896,10414,7717
1951-12-14,4365,10240,29444,4031
1951-12-15,4366,9996,1444,11489
1951-12-16,4367,11490,26008,9055
1951-12-17,4368,17243,3638,747
1951-12-18,4369,20544,24761,15192
1951-12-19,4370,11462,6228,11553
1951-12-20,4371,20168,16972,19223
1951-12-21,4372,14021,7360,22836
1951-12-22,4373,10735,13657,27170
1951-12-23,4374,7966,21052,29088
1951-12-24,4375,5410,18437,7602
1951-12-25,4376,25775,26464,28986
1951-12-26,4377,15912,27578,25264
1951-12-27,4378,22472,187,3252
1951-12-28,4379,22459,28303,12292
1951-12-29,4380,25351,14425,26902
1951-12-30,4381,23830,13300,25352
1951-12-31,4382,6605,29826,18199
1952-01-01,4383,17108,17345,20658
1952-01-02,4384,7721,21860,9483
1952-01-03,4385,24989,26517,8897
1952-01-04,4386,24230,5147,17291
1952-01-05,4387,26089,8770,1739
1952-01-06,4388,4792,3336,27923
1952-01-07,4389,5089,8772,26515
1952-01-08,4390,26438,11806,4795
1952-01-09,4391,24313,13717,766
1952-01-10,4392,19548,788,14050
1952-01-11,4393,22807,2840,1531
1952-01-12,4394,13221,22502,3358
1952-01-13,4395,6952,9782,18700
1952-01-14,4396,18701,499,17301
1952-01-15,4397,21029,1870,14088
1952-01-16,4398,18033,14016,22720
1952-01-17,4399,24274,20681,1477
1952-01-18,4400,6592,29723,2329
1952-01-19,4401,11918,14019,26437
1952-01-20,4402,444,17716,19412
1952-01-21,4403,8056,720,8786
1952-01-22,4404,11863,4778,14069
1952-01-23,4405,11344,15939,22362
1952-01-24,4406,7753,17707,25436
1952-01-25,4407,19593,22881,20689
1952-01-26,4408,11159,29061,3711
1952-01-27,4409,11165,29404,12087
1952-01-28,4410,25654,27846,4776
1952-01-29,4411,19177,7711,23183
1952-01-30,4412,15906,29408,1374
1952-01-31,4413,764,4067,28311
1952-02-01,4414,19566,5512,3704
1952-02-02,4415,5625,19197,5875
1952-02-03,4416,11158,23257,2235
1952-02-04,4417,20356,15077,18449
1952-02-05,4418,8338,44,26081
1952-02-06,4419,7720,20653,19117
1952-02-07,4420,12989,14814,19542
1952-02-08,4421,27221,25719,8079
1952-02-09,4422,26023,25602,19112
1952-02-10,4423,16887,9169,4051
1952-02-11,4424,23491,3252,27581
1952-02-12,4425,16996,5162,52
1952-02-13,4426,17362,5522,29308
1952-02-14,4427,2592,12882,18815
1952-02-15,4428,9977,13577,25752
1952-02-16,4429,27953,5733,10230
1952-02-17,4430,11160,5534,44
1952-02-18,4431,2234,5158,4463
1952-02-19,4432,28569,19932,7719
1952-02-20,4433,5146,5099,24590
1952-02-21,4434,10788,2970,5881
1952-02-22,4435,9805,22466,19836
1952-02-23,4436,11003,16265,7138
1952-02-24,4437,2597,19556,21386
1952-02-25,4438,20291,20612,18938
1952-02-26,4439,8817,16163,23278
1952-02-27,4440,9897,14447,2250
1952-02-28,4441,7724,10793,14077
1952-02-29,4442,22485,15899,18730
1952-03-01,4443,10804,15613,1886
1952-03-02,4444,11689,26510,28763
1952-03-03,4445,22799,12998,15188
1952-03-04,4446,5617,8457,17001
1952-03-05,4447,7156,10961,5695
1952-03-06,4448,12757,6427,7492
1952-03-07,4449,25054,24111,4510
1952-03-08,4450,10050,1162,9473
1952-03-09,4451,25482,1163,16139
1952-03-10,4452,11909,10777,3231
1952-03-11,4453,25058,18393,70
1952-03-12,4454,5184,20525,18119
1952-03-13,4455,10392,5550,6222
1952-03-14,4456,13162,8322,4670
1952-03-15,4457,26799,23210,24668
1952-03-16,4458,25428,3362,5188
1952-03-17,4459,29082,16298,17029
1952-03-18,4460,9186,6632,2656
1952-03-19,4461,20683,2210,19587
1952-03-20,4462,29790,15898,4037
1952-03-21,4463,23568,4431,29819
1952-03-22,4464,14477,24400,9577
1952-03-23,4465,8817,14345,18826
1952-03-24,4466,19168,19137,25742
1952-03-25,4467,28359,8870,11773
1952-03-26,4468,3221,18074,19504
1952-03-27,4469,239,5413,10069
1952-03-28,4470,19019,13875,1701
1952-03-29,4471,15886,14333,19963
1952-03-30,4472,6298,12143,454
1952-03-31,4473,2495,25870,11260
1952-04-01,4474,14183,2293,12449
1952-04-02,4475,10320,21123,8127
1952-04-03,4476,8128,19663,11263
1952-04-04,4477,8801,25600,18468
1952-04-05,4478,23371,21476,19319
1952-04-06,4479,13397,12880,11936
1952-04-07,4480,30016,8924,13763
1952-04-08,4481,8925,5519,28012
1952-04-09,4482,5943,13765,5273
1952-04-10,4483,24905,3730,7785
1952-04-11,4484,16323,11790,2141
1952-04-12,4485,19034,11791,26551
1952-04-13,4486,29487,27216,2598
1952-04-14,4487,25026,5573,402
1952-04-15,4488,27133,21655,23785
1952-04-16,4489,23998,14198,27073
1952-04-17,4490,4916,18735,23787
1952-04-18,4491,21505,24884,18521
1952-04-19,4492,13410,9955,4879
1952-04-20,4493,6256,12299,22909
1952-04-21,4494,24237,3612,16637
1952-04-22,4495,1510,6614,1862
1952-04-23,4496,18653,28684,8390
1952-04-24,4497,27702,6254,550
1952-04-25,4498,13945,6257,20929
1952-04-26,4499,6268,551,13935
1952-04-27,4500,15396,20936,11227
1952-04-28,4501,22915,4135,9979
1952-04-29,4502,7789,25812,4392
1952-04-30,4503,28456,23708,8947
1952-05-01,4504,21549,6483,21975
1952-05-02,4505,6910,24106,14367
1952-05-03,4506,22512,19029,26708
1952-05-04,4507,28857,24169,11447
1952-05-05,4508,28858,25266,26270
1952-05-06,4509,24171,28859,8100
1952-05-07,4510,24111,22924,4449
1952-05-08,4511,20307,16289,6186
1952-05-09,4512,28004,20770,18835
1952-05-10,4513,9475,9991,29289
1952-05-11,4514,21430,3,2756
1952-05-12,4515,14224,589,10603
1952-05-13,4516,28774,18700,29443
1952-05-14,4517,1534,18701,22139
1952-05-15,4518,20010,6770,10453
1952-05-16,4519,22202,6345,10819
1952-05-17,4520,22295,20469,1598
1952-05-18,4521,17882,16360,868
1952-05-19,4522,9767,2607,22742
1952-05-20,4523,27320,13959,9271
1952-05-21,4524,25433,9790,11250
1952-05-22,4525,29424,10345,9992
1952-05-23,4526,16644,13577,11313
1952-05-24,4527,14540,16366,23210
1952-05-25,4528,29608,7096,10288
1952-05-26,4529,13174,4468,3221
1952-05-27,4530,12079,26323,12809
1952-05-28,4531,9493,4835,3861
1952-05-29,4532,15046,20642,5530
1952-05-30,4533,13816,24195,11990
1952-05-31,4534,21579,10956,16799
1952-06-01,4535,7549,4992,5265
1952-06-02,4536,4901,4993,26967
1952-06-03,4537,884,4263,20394
1952-06-04,4538,27427,23621,5360
1952-06-05,4539,23318,20762,613
1952-06-06,4540,25471,22609,18206
1952-06-07,4541,13094,28525,11359
1952-06-08,4542,22682,13095,27796
1952-06-09,4543,11635,9018,12822
1952-06-10,4544,24419,29167,26337
1952-06-11,4545,8928,15746,11271
1952-06-12,4546,6737,1624,15289
1952-06-13,4547,27709,10025,11212
1952-06-14,4548,1260,22535,23631
1952-06-15,4549,28076,1627,23693
1952-06-16,4550,1262,29538,13833
1952-06-17,4551,26252,3182,20500
1952-06-18,4552,3456,20136,5739
1952-06-19,4553,14566,3184,5375
1952-06-20,4554,10308,26985,14567
1952-06-21,4555,15968,28447,28386
1952-06-22,4556,7417,2668,1634
1952-06-23,4557,22544,21449,843
1952-06-24,4558,24006,25102,17797
1952-06-25,4559,20720,20355,6750
1952-06-26,4560,16357,12324,29124
1952-06-27,4561,4195,11287,28819
1952-06-28,4562,20054,5292,4927
1952-06-29,4563,29551,19051,20512
1952-06-30,4564,23708,8947,12751
1952-07-01,4565,21883,20787,20818
1952-07-02,4566,14610,26298,1736
1952-07-03,4567,23711,28825,25568
1952-07-04,4568,23378,20456,28552
1952-07-05,4569,1647,21918,3108
1952-07-06,4570,24171,10597,18266
1952-07-07,4571,10598,6428,12028
1952-07-08,4572,29864,6064,28495
1952-07-09,4573,19092,28908,13700
1952-07-10,4574,13888,5031,4666
